Character,Country,Popularity_Score,Avg_Episodes_Watched_Per_Year,Merchandise_Revenue_MillionUSD,Popularity_Tier,Revenue_Per_Episode,Character_encoded,Country_encoded
Spongebob Squarepants,China,0.6904221439769502,0.8137108792846498,1.0,High,1.2274292947677854,8,3
Mr Bean,Mexico,0.9220745042110291,0.32786885245901637,0.2593388309268282,High,0.7885782706014914,3,10
Tom And Jerry,Uae,0.032307135186614544,0.0,0.34847053918971804,Low,348.470539189718,9,20
Paw Patrol,Spain,0.659423829840233,1.0,0.2162912509206747,Medium,0.2160751757449298,4,16
Paw Patrol,Unknown,0.08161652559418409,0.5961251862891207,0.39028217456561476,Low,0.6536019305952453,4,22
Spongebob Squarepants,Spain,0.748585833408197,0.37555886736214605,0.6396768459255961,High,1.6987432812474523,8,16
Spongebob Squarepants,China,0.4255596443273463,0.23248882265275708,0.901486262251191,Medium,3.860939688714243,8,3
Peppa Pig,Italy,0.35865951955245573,0.4828614008941878,0.08100323861594189,Medium,0.16741000308403586,5,8
Doraemon,Canada,0.07691292689769946,0.15201192250372578,0.46076782510240766,Low,3.011319755760785,0,2
Shinchan,China,0.9405739219099236,0.44709388971684055,0.044921342525376676,High,0.10024984396409281,7,3
Paw Patrol,Australia,0.5046317576609416,0.05961251862891207,0.46499222659083717,Medium,7.671554278047054,4,0
Motu Patlu,Japan,0.667601710876075,0.2444113263785395,0.36022992846322344,High,1.4678618700246122,2,9
Pokemon,Uae,0.9555124264986177,0.10134128166915052,0.8493200384768985,High,8.29889976581088,6,20
Shinchan,Spain,0.3746918108145836,0.28017883755588674,0.2999130602069108,Medium,1.0666274276324244,7,16
Motu Patlu,Russia,0.6118224463204408,0.5543964232488823,0.11880088554469807,Medium,0.21390286392150826,2,12
Tom And Jerry,South Africa,0.02448120796793063,0.14307004470938897,0.5303915256767083,Low,3.681483730685224,9,14
Paw Patrol,Unknown,0.3030002093437213,0.33383010432190763,0.22048502971236983,Low,0.6584982260149291,4,22
Motu Patlu,Nigeria,0.4300273228413316,0.20864381520119224,0.14943575845582716,Medium,0.7128078560887463,2,11
Mr Bean,Egypt,0.3054735871403147,0.5543964232488823,0.24010581564816735,Low,0.4323142994757314,3,4
Motu Patlu,India,0.5046317576609416,1.0,0.1900158850035509,Medium,0.18982605894460633,2,7
Pokemon,Brazil,0.7354462139516446,0.029806259314456036,0.9345182569058285,High,30.335336964046775,6,1
Tom And Jerry,Japan,0.7859725760122135,0.2444113263785395,0.08134563497833289,High,0.3314665063700431,9,9
Motu Patlu,Unknown,0.7810360373926913,0.35171385991058124,1.0,High,2.8351593562371393,2,22
Mr Bean,Japan,0.7017057478074707,0.05365126676602086,1.0,High,18.297837528292114,3,9
Mickey Mouse,Mexico,0.8656196780625516,0.05365126676602086,1.0,High,18.297837528292114,1,10
Motu Patlu,Saudi Arabia,0.0018330309899073911,0.36363636363636365,0.39464733966413523,Low,1.082303848493016,2,13
Peppa Pig,Spain,0.5134334564668296,0.0,0.4392651657259087,Medium,439.2651657259087,5,16
Mr Bean,Italy,0.0,0.17883755588673622,0.08552909836409554,,0.47559086277819945,3,8
Mr Bean,Italy,0.4860227155191452,0.03576751117734724,0.08631871930596809,Medium,2.3476900269265366,3,8
Paw Patrol,Italy,0.8071849767799723,0.5782414307004471,0.5231536625127056,High,0.9031703099691653,4,8
Shinchan,Australia,0.6766148701956161,0.4947839046199702,0.10707941385216535,High,0.21598001236898604,7,0
Shinchan,Saudi Arabia,0.07311085620175362,1.0,0.04578466095926921,Low,0.04573892203723198,7,13
Paw Patrol,Italy,1.0,1.0,0.06764857161916218,High,0.06758099062853366,4,8
Mr Bean,Australia,0.6262961054034467,0.5365126676602087,0.49172339557270595,Medium,0.9148126642543639,3,0
Tom And Jerry,Spain,0.5058756685142803,0.5991058122205664,0.12270129019856454,Medium,0.2044660919789029,9,16
Mickey Mouse,Usa,0.3880688139955484,0.5305514157973175,0.8846760407912083,Medium,1.6643282559302572,1,23
Motu Patlu,Japan,0.14248931435547052,0.2444113263785395,0.0,Low,0.0,2,9
Tom And Jerry,Russia,0.6620456883291717,0.14307004470938897,0.38148007546641916,High,2.6478792051180524,9,12
Tom And Jerry,Egypt,0.6893571091050095,0.6438152011922503,0.37438001960009665,High,0.580600486632256,9,4
Mr Bean,Germany,0.06160288308234607,0.05365126676602086,0.0757598894118728,Low,1.3862421476198263,3,6
Shinchan,Australia,0.7202184057430742,0.12518628912071536,0.07162657592809694,High,0.5676256622427165,7,0
Shinchan,South Korea,0.3207766288447029,0.44113263785394935,0.40316710026781777,Low,0.9118691219556536,7,15
Motu Patlu,Nigeria,0.14305775989312575,0.06557377049180328,0.2677103086817508,Low,4.021258022552769,2,11
Spongebob Squarepants,Usa,0.17347261012049653,0.7779433681073026,0.34714451371425065,Low,0.44566078604372955,8,23
Peppa Pig,Usa,0.03380500312155166,0.4113263785394933,0.5402102999577911,Low,1.3101521708877253,5,23
Pokemon,Russia,0.7398971404226452,0.16095380029806258,0.016809856351285846,High,0.10379414574001163,6,12
Mickey Mouse,Brazil,0.6278994601810033,0.0,1.0,Medium,1000.0,1,1
Pokemon,Russia,0.0,0.0,0.20904147131429737,,209.04147131429735,6,12
Doraemon,China,0.4830623289802437,0.32190760059612517,0.016065332587214366,Medium,0.049752104185704776,0,3
Mickey Mouse,Egypt,0.876225601498627,0.32786885245901637,0.19898633615375821,High,0.6050628834743658,1,4
Mickey Mouse,Australia,0.3788951531590141,0.31594634873323396,1.0,Medium,3.1551081247560786,1,0
Peppa Pig,India,0.024044123535835404,0.5424739195230999,0.42720169512961875,Low,0.7860573981259112,5,7
Mr Bean,Germany,0.641257095442767,0.14903129657228018,0.2556367937128541,Medium,1.7038897853535286,3,6
Spongebob Squarepants,Spain,0.2510818874829778,0.5096870342771982,0.34714451371425065,Low,0.679759794970284,8,16
Peppa Pig,Japan,0.13761915688185145,0.29210134128166915,0.15656986902188094,Low,0.5341833931473482,5,9
Pokemon,Australia,0.1988565867359362,0.029806259314456036,0.0819198282788996,Low,2.6591942709661667,6,0
Mr Bean,Japan,0.5351656198529152,0.06557377049180328,1.0,Medium,15.020930805220388,3,9
Mickey Mouse,China,0.6963762042322922,0.0,0.4256716521319097,High,425.6716521319097,1,3
Doraemon,Egypt,0.021511403298263954,0.7511177347242921,0.34714451371425065,Low,0.4615560805004888,0,4
Mr Bean,France,0.37620740753953696,0.5424739195230999,0.2572873157757057,Medium,0.4734124426825783,3,5
Motu Patlu,India,0.4278357835833091,0.13114754098360656,1.0,Medium,7.567299342513335,2,7
Tom And Jerry,Brazil,0.020714011202317195,0.044709388971684055,0.2544331017514445,Low,5.566320344143303,9,1
Motu Patlu,China,0.13381613676113654,0.0,0.34714451371425065,Low,347.14451371425065,2,3
Mr Bean,Canada,0.5445873343292679,0.38152011922503726,0.5179163623289208,Medium,1.3539584881919104,3,2
Spongebob Squarepants,China,0.05595148537800099,0.5543964232488823,0.43317062377645854,Low,0.7799305246558055,8,3
Pokemon,Canada,0.23571508165033916,0.11326378539493294,0.2872339180570389,Low,2.513779121392353,6,2
Doraemon,Usa,0.5046317576609416,0.6259314456035767,0.016860258073195685,Medium,0.026893304190482123,0,23
Mickey Mouse,China,0.3066845093350984,0.5663189269746647,1.0,Low,1.7626769572675618,1,3
Mr Bean,Italy,0.25979645915027383,0.38748137108792846,0.06514949380821304,Low,0.16770300626195836,3,8
Mickey Mouse,Usa,0.6479672016979372,0.10134128166915052,0.00917058604820993,Medium,0.08960788743936834,1,23
Pokemon,India,0.887448959460371,1.0,0.1870196425561953,High,0.18683280974644886,6,7
Tom And Jerry,Australia,0.7858656666654443,0.34873323397913564,0.39873654132618647,High,1.140116244571639,9,0
Spongebob Squarepants,Japan,0.5121368906817115,0.14307004470938897,1.0,Medium,6.941068159013561,8,9
Spongebob Squarepants,South Korea,0.8021195622105499,0.34873323397913564,0.455340355276879,High,1.3019647864064405,8,15
Pokemon,Germany,0.8228940161749825,0.29806259314456035,0.24392266438133356,High,0.8156241200765174,6,6
Motu Patlu,France,0.39257690767002773,0.5543964232488823,0.0742058607702421,Medium,0.13360882004994337,2,5
Paw Patrol,France,0.05793696063998355,0.14307004470938897,0.07706351637383446,Low,0.5349031197240426,4,5
Mickey Mouse,UAE,0.5046317576609416,0.45901639344262296,1.0,Medium,2.1738355725027616,1,17
Paw Patrol,South Korea,1.0,0.05365126676602086,1.0,High,18.297837528292114,4,15
Mickey Mouse,Japan,0.11932324672385464,0.08345752608047691,0.34714451371425065,Low,4.1102851317651385,1,9
Tom And Jerry,China,0.19692942821088644,0.4172876304023845,0.23332726964723552,Low,0.5578153707839251,9,3
Mickey Mouse,India,0.5101900502648404,0.04769001490312966,1.0,Medium,20.538091885770253,1,7
Shinchan,Uk,0.23353462160718652,0.36959761549925485,0.39863801367429935,Low,1.0756626513564302,7,21
Mr Bean,Australia,0.06607385490102524,0.26229508196721313,0.34714451371425065,Low,1.318461822836018,3,0
Shinchan,Spain,1.0,0.38748137108792846,0.4232768524704649,High,1.0895679535033893,7,16
Spongebob Squarepants,Uk,0.5888643772465076,0.0,1.0,Medium,1000.0,8,21
Spongebob Squarepants,Brazil,0.050424361597640854,0.8941877794336811,1.0,Low,1.1170840609917907,8,1
Mickey Mouse,Russia,0.22331303063055907,0.04769001490312966,1.0,Low,20.538091885770253,1,12
Doraemon,China,0.885955307966581,1.0,0.429783957471129,High,0.4293546028682608,0,3
Shinchan,Saudi Arabia,0.8198785621688585,0.19672131147540983,0.1469201360899769,High,0.7430667690480549,7,13
Shinchan,Japan,0.22833809652333348,0.0,0.4688811471304351,Low,468.88114713043507,7,9
Motu Patlu,South Korea,0.5122960322598504,0.05365126676602086,0.4645765001552186,Medium,8.500745319302766,2,15
Tom And Jerry,Germany,0.5046317576609416,0.18777943368107303,0.2677098114370907,Medium,1.4181089868579855,9,6
Shinchan,Unknown,0.8078934231372372,0.488822652757079,0.18441769955373205,High,0.3764989195899675,7,22
Shinchan,Australia,0.6634572374226574,0.37555886736214605,0.12731505632099357,High,0.33810133648652474,7,0
Motu Patlu,Germany,0.6298677511943873,0.47690014903129657,0.3626323574699734,Medium,0.7588036082537933,2,6
Tom And Jerry,Germany,0.7497335712559181,0.4918032786885246,0.43226755376849785,High,0.877160466380971,9,6
Motu Patlu,China,0.5046317576609416,0.30998509687034276,0.16733077142776906,Medium,0.5380668498642985,2,3
Tom And Jerry,South Korea,0.3317348194607097,0.8405365126676602,0.33642791686964957,Medium,0.39977815793539045,9,15
Shinchan,Unknown,0.006446601238513816,0.5126676602086438,0.5417026006781254,Low,1.0545779745177926,7,22
Doraemon,China,0.8720794478444904,0.22354694485842028,1.0,High,4.453411738157973,0,3
Motu Patlu,Canada,0.6568517914271936,1.0,0.5439381985870598,Medium,0.5433948037832766,2,2
Peppa Pig,Brazil,0.29984560679369765,0.29806259314456035,0.5306161281140637,Low,1.7742644525842635,5,1
Pokemon,Spain,0.45693043288630086,0.06557377049180328,0.33136498316965685,Medium,4.977410483464434,6,16
Shinchan,Canada,0.9842679373560497,0.5901639344262295,0.010294343043451936,High,0.01741368585592657,7,2
Peppa Pig,South Korea,0.25816761155565915,0.32786885245901637,0.013230663776510164,Low,0.04023082051578286,5,15
Doraemon,Spain,0.6734112043162105,0.6706408345752608,0.4669135977139005,High,0.6951834577020204,0,16
Paw Patrol,Uk,0.8513500572372847,0.5961251862891207,0.05605766028985582,High,0.09387924270659283,4,21
Doraemon,Mexico,0.1980771401203878,0.16989567809239942,0.33376727621132624,Low,1.9530469110568487,0,10
Mr Bean,South Korea,0.0,0.5365126676602087,0.4121269107596845,,0.766729670862776,3,15
Pokemon,Spain,0.7057079333837564,1.0,1.0,High,0.9990009990009991,6,16
Mickey Mouse,Russia,0.3218819677898461,0.36363636363636365,1.0,Low,2.7424582398404387,1,12
Motu Patlu,South Africa,0.6092225851239107,0.19076005961251863,0.046231790694803786,Medium,0.24109186651392575,2,14
Mickey Mouse,Unknown,0.06837354435591048,0.46497764530551416,0.6513241772521028,Low,1.3977584199882975,1,22
Spongebob Squarepants,Unknown,0.6253597583088861,0.37555886736214605,1.0,Medium,2.655627278160137,8,22
Spongebob Squarepants,Egypt,0.4765773628478974,0.36363636363636365,0.2710984406900121,Medium,0.7434761524782182,8,4
Spongebob Squarepants,China,0.003249862586159113,0.30402384500745155,0.39980991209806294,Low,1.310749695940315,8,3
Spongebob Squarepants,China,0.28277369829239296,0.16989567809239942,0.7666491678080128,Low,4.486065278921232,8,3
Shinchan,Japan,0.4315557584194659,0.07153502235469449,1.0,Medium,13.786443672823653,7,9
Motu Patlu,Egypt,0.3032323178113142,0.23248882265275708,0.19287975799663218,Low,0.8260770507352362,2,4
Motu Patlu,Egypt,0.4931403199832095,0.4828614008941878,0.08217836533876746,Medium,0.16983864632909304,2,4
Doraemon,Mexico,1.0,0.8315946348733234,0.3954860469236681,High,0.47500431825847644,0,10
Mr Bean,Australia,0.3675278969676897,0.30402384500745155,0.19628721538693022,Medium,0.6435143304358223,3,0
Pokemon,Nigeria,0.6073961069652973,0.4232488822652757,1.0,Medium,2.3571069761233145,6,11
Tom And Jerry,China,0.458409735712265,1.0,0.15354768072964095,Medium,0.15339428644319777,9,3
Pokemon,South Africa,0.40959923994652647,0.09538002980625931,0.022152040922497753,Medium,0.2298405693277666,6,14
Paw Patrol,Mexico,0.5046317576609416,0.10134128166915052,1.0,Medium,9.771228029299122,4,10
Motu Patlu,Canada,0.6845270127721778,1.0,0.5016897693400773,High,0.5011885807593179,2,2
Mickey Mouse,Uk,0.7684495674961979,0.28614008941877794,0.08047755621166017,High,0.28027279776418856,1,21
Spongebob Squarepants,South Korea,0.34482717023320375,0.4828614008941878,0.2064295618951407,Medium,0.4266295296827847,8,15
Tom And Jerry,Usa,0.7215206567886319,0.4828614008941878,0.35551568636390807,High,0.7347469455238759,9,23
Pokemon,Canada,0.09818781578436231,0.10730253353204172,0.062216961087410726,Low,0.5744737362861747,6,2
Mickey Mouse,Brazil,0.9881423337255321,0.35171385991058124,1.0,High,2.8351593562371393,1,1
Mr Bean,South Africa,0.1456103369139623,0.45901639344262296,0.02629418787091476,Low,0.05715924094386517,3,14
Shinchan,Saudi Arabia,1.0,0.26229508196721313,0.07834688555973625,High,0.29756304209849394,7,13
Paw Patrol,China,0.5641243251031018,0.36363636363636365,0.10166237269659119,Medium,0.27880481168349613,4,3
Doraemon,Australia,0.3639034181366914,0.08047690014903129,0.4396662249656293,Medium,5.396207074169802,0,0
Doraemon,South Korea,0.6246183200819959,0.47391952309985097,0.3143049724550425,Medium,0.6618068055057835,0,15
Paw Patrol,France,0.14349251797625295,0.08941877794336811,0.1712221390945156,Low,1.893656859659804,4,5
Tom And Jerry,Australia,0.5046317576609416,0.10730253353204172,0.37162657565037993,Medium,3.4313747197837507,9,0
Spongebob Squarepants,Uae,0.8600590088699802,0.5663189269746647,0.3683694180427373,High,0.6493162849459947,8,20
Peppa Pig,Uae,0.0030080245525991862,0.14903129657228018,0.0941831098680379,Low,0.6277564216254278,5,20
Spongebob Squarepants,Canada,0.8531670316774745,0.14307004470938897,0.6036893604515174,High,4.190248997765289,8,2
Tom And Jerry,Egypt,0.9888542346817438,0.7779433681073026,0.03671486512767985,High,0.04713419053414706,9,4
Mickey Mouse,Uae,0.28863926435529563,0.19672131147540983,0.0,Low,0.0,1,20
Motu Patlu,India,0.6421837071698385,0.13114754098360656,0.39445541626791475,Medium,2.9849622121750152,2,7
Shinchan,Brazil,0.024289981940466276,0.22652757078986588,0.3721778531743848,Low,1.635748370548514,7,1
Tom And Jerry,Mexico,0.02245497516298056,0.45603576751117736,0.5264260231408533,Low,1.151826750907365,9,10
Pokemon,Australia,0.08603002464210284,0.21460506706408344,0.24022644702107038,Low,1.1141966665823713,6,0
Spongebob Squarepants,China,0.9397712609173609,0.7242921013412816,0.9466012132144176,High,1.3051310106147156,8,3
Doraemon,Uae,0.8569479561828844,0.2593144560357675,0.3014146848234274,High,1.1578868473674495,0,20
Tom And Jerry,Unknown,0.5041015983967129,0.5424739195230999,0.4362605330506765,Medium,0.8027257930490879,9,22
Spongebob Squarepants,Italy,0.20645846290018832,0.0,0.3706559907237943,Low,370.6559907237943,8,8
Spongebob Squarepants,China,0.5046317576609416,0.8584202682563338,1.0,Medium,1.1635750714011976,8,3
Motu Patlu,Spain,0.6070014671063764,0.40536512667660207,0.14523100072559295,Medium,0.3573904136738886,2,16
Shinchan,Japan,0.36926925405983385,0.39344262295081966,0.08586687771992386,Medium,0.21769168118180274,7,9
Mickey Mouse,Germany,0.49367971076466355,0.47690014903129657,0.8892427586559336,Medium,1.860729193030026,1,6
Pokemon,Saudi Arabia,0.4692014199031539,0.07153502235469449,1.0,Medium,13.786443672823653,6,13
Peppa Pig,Russia,0.42768243142162055,0.33383010432190763,0.32454986401048747,Medium,0.9692971444958943,5,12
Mickey Mouse,Uk,0.8909252258610358,0.23845007451564829,1.0,High,4.176235910649713,1,21
Paw Patrol,South Korea,0.7858215778670645,0.33979135618479883,0.4620654966070799,High,1.355860376800515,4,15
Peppa Pig,Spain,0.7487131925996521,0.14307004470938897,0.04938382365226929,High,0.34277648592310717,5,16
Mickey Mouse,Mexico,0.8480805289968395,0.10134128166915052,0.34770216539795984,High,3.3974771443845446,1,10
Peppa Pig,Australia,0.926134464688074,0.27421758569299554,0.16718052200226674,High,0.607448545053208,5,0
Shinchan,South Korea,0.3152535410780454,0.13710879284649777,0.49569562554008634,Low,3.589167751911579,7,15
Mr Bean,Usa,0.2683050398341512,0.19076005961251863,0.08107864763746439,Low,0.42281300809614136,3,23
Motu Patlu,Japan,0.3450114417502759,0.44113263785394935,0.5060772257050032,Medium,1.1446276125676496,2,9
Motu Patlu,Usa,0.7028968912478334,0.4828614008941878,0.03955718301740316,High,0.08175312795007106,2,23
Mickey Mouse,Brazil,0.910522364694018,0.22652757078986588,0.44126851677373935,High,1.9394067947100568,1,1
Mr Bean,Russia,0.03565429268223952,0.32786885245901637,0.02350887089286828,Low,0.0714840299319558,3,12
Shinchan,Uk,0.23918140906654894,0.12518628912071536,1.0,Low,7.9247912508414915,7,21
Paw Patrol,South Africa,0.004249086190536433,0.5305514157973175,0.058637261757268584,Low,0.11031343349789363,4,14
Pokemon,South Korea,1.0,1.0,0.0,High,0.0,6,15
Paw Patrol,Brazil,0.7933071897031821,0.16691505216095381,0.45034113469703213,High,2.6819581026325188,4,1
Pokemon,Russia,0.23030725035183477,1.0,1.0,Low,0.9990009990009991,6,12
Shinchan,Germany,0.0,0.0,0.5124214655510273,,512.4214655510273,7,6
Peppa Pig,South Africa,0.9275491220861493,0.029806259314456036,0.23604036723789074,High,7.662091162334898,5,14
Doraemon,South Korea,0.11865592003872416,0.8852459016393442,0.31618495303420524,Low,0.35676887469870183,0,15
Mickey Mouse,Usa,0.16240443568119056,0.18479880774962743,1.0,Low,5.382165860544954,1,23
Peppa Pig,Egypt,1.0,0.45305514157973176,0.13601404156438693,High,0.2995540169222001,5,4
Spongebob Squarepants,South Africa,0.36741717216110714,0.518628912071535,0.4327061618470109,Medium,0.8327214898840003,8,14
Peppa Pig,Usa,0.943672453889714,0.0,0.28834050714576404,High,288.34050714576404,5,23
Motu Patlu,Canada,0.8230322531026808,0.44709388971684055,0.48129382423448763,High,1.0740914689522474,2,2
Pokemon,Italy,0.662882429891045,0.22652757078986588,0.754233586778465,High,3.3149107343788273,6,8
Motu Patlu,Spain,0.3462103024870144,0.39344262295081966,0.007504186880689559,Medium,0.019024786988157728,2,16
Pokemon,Germany,0.06308385259504246,0.17883755588673622,1.0,Low,5.560573791548922,6,6
Peppa Pig,Mexico,0.3250203235880881,0.04769001490312966,0.1093054883458661,Low,2.244926163266388,5,10
Mickey Mouse,Italy,1.0,0.35767511177347244,0.8376923425347977,High,2.3355184539925844,1,8
Spongebob Squarepants,Germany,0.5783272719443733,1.0,0.22277075425361156,Medium,0.22254820604756403,8,6
Shinchan,Unknown,0.09130723016365604,0.0,0.2213932545319093,Low,221.3932545319093,7,22
Peppa Pig,Uae,0.5010529511636687,0.34575260804769004,1.0,Medium,2.883900443114956,5,20
Doraemon,India,0.8709913226551552,0.43815201192250375,0.05291288779586773,High,0.1204887746368908,0,7
Mr Bean,UK,0.847920725900831,0.488822652757079,0.06092309919493214,High,0.12437787197470865,3,18
Spongebob Squarepants,Australia,0.5001469083269604,0.30998509687034276,0.4051759739226473,Medium,1.3028790704127375,8,0
Pokemon,Uae,0.07615064864802146,1.0,1.0,Low,0.9990009990009991,6,20
Motu Patlu,Unknown,0.3577313633447299,0.35171385991058124,0.5394467458782529,Medium,1.529417488768407,2,22
Pokemon,Italy,0.7247251247046507,1.0,1.0,High,0.9990009990009991,6,8
Peppa Pig,Uae,0.1501567582759885,0.43517138599105815,0.42950556901975523,Low,0.9847174363440715,5,20
Tom And Jerry,Canada,0.0815057156899276,0.4918032786885246,0.2902145528751175,Low,0.5889054830305768,9,2
Peppa Pig,Egypt,0.00848652584704579,0.23845007451564829,0.11829485595766306,Low,0.49402722549552763,5,4
Tom And Jerry,Saudi Arabia,0.23432159595394184,0.563338301043219,0.2455490421698408,Low,0.4351096526957786,9,13
Spongebob Squarepants,Germany,0.5046317576609416,0.39344262295081966,1.0,Medium,2.5352229749386974,8,6
Doraemon,Japan,0.6844723011589772,0.7868852459016393,0.5112629587068191,High,0.648905359462266,0,9
Pokemon,Spain,0.6314447950177732,0.26825633383010433,1.0,Medium,3.7139330606461467,6,16
Motu Patlu,Australia,0.6562909000965705,0.2444113263785395,1.0,Medium,4.074791554068415,2,0
Spongebob Squarepants,Italy,0.8016334145426948,0.13412816691505217,0.21107768364558802,High,1.5620554060966523,8,8
Tom And Jerry,China,0.2416904397101265,0.8852459016393442,0.17913668472413521,Low,0.20212977503509458,9,3
Mickey Mouse,Uae,0.5046317576609416,1.0,0.21456663563379763,Medium,0.2143522833504472,1,20
Pokemon,Saudi Arabia,0.5046317576609416,0.4828614008941878,1.0,Medium,2.0667075285442804,6,13
Doraemon,Germany,0.42802215738202953,0.5991058122205664,0.23035813636256913,Medium,0.3838625316928308,0,6
Peppa Pig,Saudi Arabia,0.31163978673588877,0.5245901639344263,0.1057761107687092,Low,0.2012520743860535,5,13
Pokemon,Mexico,0.910786189905138,0.08941877794336811,0.02813071273429743,High,0.31111582543082483,6,10
Spongebob Squarepants,Spain,0.7441037290044678,0.18777943368107303,0.34714451371425065,High,1.8388894751147633,8,16
Spongebob Squarepants,Unknown,0.6446368257305237,0.518628912071535,0.2601526945193806,Medium,0.5006509231410251,8,22
Shinchan,France,0.5046317576609416,0.5961251862891207,0.44203107621370086,Medium,0.7402653352486037,7,5
Doraemon,Brazil,0.30105960621908123,0.0,0.37915593666920727,Low,379.1559366692073,0,1
Mr Bean,Unknown,0.9759460632072592,0.11922503725782414,0.46763338548497574,High,3.8896505765444673,3,22
Shinchan,Russia,0.531277431495056,0.28017883755588674,0.061010822133795314,Medium,0.21698226887956631,7,12
Pokemon,Russia,0.2578892815008683,0.5245901639344263,0.30685394192153786,Low,0.5838274057956336,6,12
Doraemon,Mexico,0.8319060622383042,0.6616989567809239,0.179240133362103,High,0.2704699193020708,0,10
Doraemon,Spain,0.11595098826020234,0.8226527570789866,0.4549560007560048,Low,0.552363841249639,0,16
Peppa Pig,Uae,0.5199832538606498,0.16095380029806258,0.16097997876845024,Medium,0.99398704119434,5,20
Shinchan,Canada,0.8294155659190731,0.26229508196721313,0.2920740262737343,High,1.1093030074526986,7,2
Doraemon,Australia,0.17967837869480174,0.8137108792846498,0.3599072414935233,Low,0.44176069160821435,0,0
Pokemon,Nigeria,0.0,0.38152011922503726,0.9437401701429156,,2.4671647913706507,6,11
Shinchan,UK,0.4999095702834712,0.5603576751117735,0.13853417412426922,Medium,0.2467841454143925,7,18
Motu Patlu,Saudi Arabia,0.5762912330855171,0.44113263785394935,0.24886228850240116,Medium,0.5628679432270467,2,13
Mr Bean,Unknown,0.3105082116644987,0.35171385991058124,0.4782777312783691,Low,1.3559935847137403,3,22
Spongebob Squarepants,Australia,0.11359929141755143,0.23248882265275708,0.7788247566769503,Low,3.3355976008976365,8,0
Shinchan,Canada,0.7693346088209622,0.2503725782414307,0.4337622875349577,High,1.7255752022336774,7,2
Shinchan,Egypt,0.31301157308241645,0.03576751117734724,0.11302595980496219,Low,3.0740715426666787,7,4
Peppa Pig,Italy,0.2916630777103233,0.26825633383010433,0.3862708755725795,Low,1.4345841751537372,5,8
Spongebob Squarepants,Unknown,0.435448942109425,0.6438152011922503,0.12055466713600468,Medium,0.1869600265519509,8,22
Paw Patrol,Australia,0.5046317576609416,0.5067064083457526,0.06695123084914271,Medium,0.13186997396248804,4,0
Pokemon,Australia,0.4611664560495296,0.46497764530551416,0.48792044344692576,Medium,1.0470898086259588,6,0
Pokemon,Unknown,0.9967074152740912,1.0,1.0,High,0.9990009990009991,6,22
Mickey Mouse,Saudi Arabia,0.6571090428941735,0.488822652757079,1.0,Medium,2.041555233044595,1,13
Mickey Mouse,Australia,0.6386349856744642,0.14903129657228018,1.0,Medium,6.6652759980530645,1,0
Mickey Mouse,South Korea,0.8024183246205263,0.5842026825633383,0.4756043984641881,High,0.8127173928542475,1,15
Spongebob Squarepants,Australia,0.4401438459547323,0.32190760059612517,0.799235456945894,Medium,2.475121228086338,8,0
Peppa Pig,Spain,1.0,0.5484351713859911,0.5054043648333452,High,0.9198616891569301,5,16
Mr Bean,South Korea,1.0,0.39940387481371087,0.42196347536356404,High,1.053844635144662,3,15
Peppa Pig,Mexico,0.6702868083771589,0.08345752608047691,0.3350890235972361,High,3.9675448612825854,5,10
Spongebob Squarepants,Japan,0.03198201986931659,0.7600596125186289,0.31147823402492186,Low,0.40926916748889713,8,9
Peppa Pig,South Africa,0.5853903377285771,0.13114754098360656,0.319371057521607,Medium,2.416776393601045,5,14
Mickey Mouse,Uae,0.5573038789433734,0.28614008941877794,1.0,Medium,3.4826206330999474,1,20
Tom And Jerry,Italy,0.7131287743972318,0.7153502235469449,0.5310057500816688,High,0.7412655606533363,9,8
Spongebob Squarepants,Uae,0.4926885592016542,0.6706408345752608,0.10713693646861747,Medium,0.15951522145965089,8,20
Tom And Jerry,France,0.8026437927565307,0.5991058122205664,0.0,High,0.0,9,5
Spongebob Squarepants,Mexico,0.5046317576609416,0.4918032786885246,0.7608207907242472,Medium,1.5438630861973681,8,10
Spongebob Squarepants,UK,0.08753574651965736,0.38748137108792846,1.0,Low,2.5741260055779125,8,18
Mickey Mouse,Brazil,0.340159193765928,0.40536512667660207,0.07704996716306808,Medium,0.18960772493744726,1,1
Spongebob Squarepants,Australia,0.48368965028692423,0.706408345752608,1.0,Medium,1.4136106903518437,8,0
Mickey Mouse,Saudi Arabia,0.0,0.38152011922503726,0.22777450108112018,,0.5954575710751571,1,13
Doraemon,Italy,0.21555581623999864,0.563338301043219,0.30045352010078724,Low,0.5323996608867018,0,8
Motu Patlu,China,0.7038934965222405,0.0,0.31838745539313357,High,318.38745539313356,2,3
Spongebob Squarepants,France,0.2548263161372475,0.5722801788375559,0.9647956719559493,Low,1.6829391762894577,8,5
Paw Patrol,Brazil,0.4972791426408211,0.34575260804769004,0.43492901105442067,Medium,1.2542919677033935,4,1
Motu Patlu,South Korea,0.4227968321334049,0.5484351713859911,0.2335060753651852,Medium,0.4249929519003102,2,15
Mr Bean,Canada,0.5046317576609416,0.39940387481371087,0.3547646617646281,Medium,0.8860170544795138,3,2
Mickey Mouse,South Korea,0.6211455271032221,0.5424739195230999,0.8572515137682134,Medium,1.5773553853705702,1,15
Tom And Jerry,Japan,0.2584329124963858,0.43815201192250375,0.2707657737883942,Low,0.6165650308717604,9,9
